target,first_time_on_hero_count_diff,low_hero_exp_count_team_diff,matches_played_diff,winrate_diff,kills_per_min_diff,deaths_per_min_diff,assists_per_min_diff,networth_per_min_diff,damage_per_min_diff,damage_taken_per_min_diff,obj_damage_per_min_diff,crit_shot_rate_diff,accuracy_diff
1,-1,1,-23.166666666666664,0.13635449624200668,-0.040380244846054875,0.0003312570868342912,0.016038637824347723,6.553007122109648,-77.37386912003592,-79.343329918515,-29.439289431635927,-0.021161990544604242,-0.06331716737648685
1,0,1,73.66666666666667,0.06211629229433646,0.04098041569988273,0.022507776992714862,-0.024315372449550232,77.76631673491556,15.67011044412493,123.98147237229182,20.14172314698766,-0.01937025561345615,-0.005857114978491396
1,0,-1,367.0,-0.01194221547459784,-0.010573069758385872,-0.026534949472714064,0.00965210874069422,15.460457709686807,21.10863334806686,39.75843882318384,-34.0486291125101,-0.012016620741855,-0.04091131074113663
1,0,-1,14.621637426900588,-0.025352258083278345,0.03708349226315211,0.03388512203439481,0.02205351861962307,11.707140498099307,22.56700219085144,126.03811307165677,29.100318992260696,0.03356213572071165,0.0615869719263194
0,0,-1,22.05833333333333,0.008016767270288327,-0.012156010884197432,0.012721286967041362,-0.05046024864070009,-32.19547924002791,-217.41243137055903,27.89825767078605,-5.542300313323253,-0.019319150399559143,0.006667530450325199
0,0,0,11.666666666666657,-0.07546029104459995,-0.029353137938047807,-0.02943416073286903,0.01589440892261368,-83.86369463487813,-239.4308184995673,-74.27897789248618,-40.62217100000663,0.042064378980485276,0.09616000598350827
0,0,0,-38.0,-0.042539247592438933,0.013401429727023628,0.05843356324311724,0.014787631039167526,-2.08796909692569,141.77873221680034,228.06965893875895,-30.65645227169668,0.002922000029151911,-0.10077272657081249
0,-1,-1,96.57070707070707,-0.06363622305295114,0.005190860647315193,-0.058399280945931165,-0.05745035830040779,-6.165237202703793,24.568374544315475,-146.90904782582356,-60.90857990662221,-0.0314036952696706,0.055604619826696455
0,0,-2,-6.333333333333329,0.06441239803238885,0.07435566368425059,0.017880995580888265,0.1080947170415342,116.9170291148339,191.44933464987048,120.35842378501934,30.641008967348853,-0.007271953961938832,0.08479626841892096
1,1,1,98.58226495726497,0.05364593272725665,0.016846962918062425,-0.005838224026594729,-0.02578557559981498,27.31036376224597,20.74043462335635,-44.08557630847554,10.45429435218432,-0.007511001923806354,0.013481093096482821
0,0,1,-3.1666666666666643,-0.08264783089307104,-0.030866663580115056,0.019654596532989316,-0.019483236599937725,6.131353123896815,-97.95301457403332,61.01405855204598,-34.186929745284004,-0.0032478861048587937,-0.02078453306328487
0,0,0,62.50000000000001,-0.08123161081777164,-0.05875641133815243,0.015343366828572735,-0.027712864966386253,-50.0663979649612,-199.58714916136307,-91.73799655505422,11.384831639517131,0.012769760887956672,-0.040856378764289825
1,1,1,213.6,0.021499038946484528,0.03428289103820109,0.0511453014538511,0.037754511444317074,24.038867255281502,184.8048692633921,124.23830691026035,86.59406318851993,-0.02501133256930399,0.00042676903274618816
